tweet,label,annotator_id
"Since all things Sweden are so popular these  days, here is a real Swedish #climate scientist lamenting school indoctrination on #climate. Dr. Hans Jelbring, signatory w 500 others saying there is NO #ClimateEmergency  #ableg #abpoli #cdnpoli #elxn43",4.0,3
"If you have a ‘Pride Month,’ then where’s ‘Straight Month’?",5.0,3
Please don’t run from #ICE. Please #comply with the #police.  This is very important! #trump #Immigration,5.0,3
"In Turkey, a man gave up his suicide attempt after being offered a döner kebab.",3.0,3
We work 50 hrs a week and can’t afford electricity or rent & taxed to the hilt and these fools just signed up to give $8 billion of our money each year to foreign governments for climate change,5.0,3
"China manipulates its currency, exploits workers, and dumps cheap goods into our market. Tariffs are the only way to fight back!",5.0,3
"Youve worked so hard and youve earned this riding based on integrity, solid knowledge of the issues facing #VanGran and the understanding that PM  is our present and our future! Proud of you my friend! You got this! Aho! #ChooseForward #FourMoreYears #elxn43",2.0,3
"As you listen to Donald Trump babbling about all the things the elite military helicopter pilot 'could have done' to avoid disaster, it's worth noting that Trump can barely drive a golf buggy",1.0,3
"You are attacking Max because Scheer has finally been outed as the cheater he is. What is the reason for this if not hatred, and regret.  #PeoplesPartyofCanada  #choosemaxime  #PPC2019 #elxn43  #cdnpoli  #Trudeauesque",4.0,3
Tariffs are nothing more than a tax hike on working-class Americans.,4.0,3
"I bet  is a super assorted guy,  is definitely a veggies sub kinda guy. #EnoughSaid #elxn43 #MrSub",3.0,3
"Me too, along with thousands of other voters who are appalled by the deceitful smear campaign endorsed by . It shows he's aligned with the values of the other two #fossil fools  &amp; .     #VoteGreen2019 #ForwardTogether #elxn43 #cdnpoli",2.0,3
The only reason #CBC is dicussing #KinsellaGate is because it will syphon votes from the #CPC... which helps the #Liberals  They dont care about ethics of it. It is just the establishment play to keep #JustinTrudeau in power.  #elxn43 #cdnelxn2019 #CanadaDebates2019  #polcan,4.0,3
"When Elon Musk speaks about cosmic travel, flight to Mars etc., I'm very much impressed and applaud him. But when he speaks about politics and what he calls",3.0,3
woke,3.0,3
", I feel that his words reach not only  the bottom of bad manners but also the bottom of plain idiocy.",3.0,3
You lie:,3.0,3
"If they are not going to raise the GST, they'd have to explain which taxes they will raise to pay for it. That is my challenge to Justin Trudeau today,",4.0,3
Scheer said. #cdnpoli #cdnmedia #elxn43,3.0,3
"Y’all look like fucking clowns defending prices going up, by the way.

In 20 years, they will be studying how you became so stupid.",3.0,3
Great to see real women in The White House again! Wonderful role models for the next generation! #MelaniaTrump #UshaVance,4.0,3
"BREAKING: DHS Secretary, Kristi Noem orders the Coast Guard to begin reinstating service members that refused to take the COVID Vaccine.",5.0,3
"I find this grandstanding from Senate Democrats over the Hegseth confirmation perplexing. We haven't won a war in three decades and we have a major recruitment challenge.  Hegseth is assuredly NOT more of the same, and that's good!",4.0,3
"Yes I want a more affordable future,  and #Canada will only become more affordable once you are GONE! #TrudeauMustGo #Canada #Election2019 #elxn43 #cdnpoli",5.0,3
"Pride Month exists because LGBTQ+ people fought for their rights. It’s not just about parties; it’s about history.
Another great endorsement for our Prime Minister : !   #cdnpoli #polcan #elxn43 #Canada #Vote
The 2nd Amendment isn’t up for debate. Gun rights are human rights!
Line-up to see  and  in #Milton.  #elxn43",2.0,3
"People are waiting years to immigrate legally, while those who cross illegally get fast-tracked to work permits and housing. How is that fair?",4.0,3
"Rosie Barton reporting this is like Justin Trudeau reporting it. Go away, Rosie. #elxn43 #cdnpoli",5.0,3
Justin Trudeau’s out-of-control spending and bureaucracy have doubled housing costs.   It’s not just Conservatives who think so… Trudeau’s Housing Minister resigned in the middle of a housing crisis.   Conservatives will fix what Trudeau broke.,4.0,3
"Were becoming France very, very quickly. A socialist Canada would be a nightmare.  #TrudeauWorstPM #TrudeauMustGo #cdnpoli #elxn43",5.0,3
Let's make magic October 21st and #ChooseForward #elxn43,3.0,3
"Stephen Harper is back B1tchezzz. Harper will soon take over from Weak Andy, then welcome Jody &amp; Jane aboard his CON train, and SH will run against  Oct. 2019. SH promised #JWR to be Canada's first CON FN woman PM in 2023 #cdnpoli #elxn43",5.0,3
"Alex Jones was loved by the left and hated by the right because he took the war machine to task under George W. Bush

Then he supported Donald Trump and both sides came for him",3.0,3
...how do you know this story is even true?  Doesnt the timing seem a little suspect?  Like the Trudeau threat vest...  We need a  majority - and Junior knows that.  #elxn43,4.0,3
He has to lose in the House of Commons before he,3.0,3
loses,3.0,3
".  See: Diefenbaker, John; Pearson, Lester B; Trudeau, P.E; Clark, J; Martin Paul E; Harper, Stephen J.  The Westminster Parliamentary system is full of examples. Just look at BC's current Legislature. #cdnpoli #elxn43",3.0,3
"Nobody great in #Canada is endorsing . I guess!?  So what does his #campaign manager do?  Hello. [Insert US Democrat]  This is Gerald Butts, the guy running for #PM.... err running the campaign for #Trudeau. Can we count on you to publicly #endorse our guy? #elxn43",4.0,3
"Since Trump won the election:
• Cybertruck explodes in Las Vegas
• Helicopter collides with airliner
• Medical jet falls out of the sky",1.0,3
I still believe that Climate change is a hoax invented by the democrats,5.0,3
"Once again, Trump's response to a substantial tragedy/loss for Americans is to point his smelly finger at others and to blame women, brown people, and black people.  This is not what leaders do.  This is what bottom-feeders do. #TrumpIsUnfitForOffice #TrumpisaNationalDisgrace",1.0,3
"Red states love to talk about freedom, but they oppose affordable housing projects in their own backyards!",2.0,3
"Yeah, that's true. I hope the  pulls through on Monday.  #ChooseForward #cdnpoli #elxn43",3.0,3
#Vote Smart people. #ChooseForward vote the candidate that is least likely to win in your riding that is not Conservative.  is NOT a leader...hes a liar. #NDP #UpRiSingh #LondonFanshawe   #elxn43,3.0,3
"If someone with 's lack of education, absence of honesty and dearth of transparency can become PM...  ...who can't?  #elxn43 #ScheerGrift",1.0,3
"Doug Ford calling an early election in Ontario! #HadMeSeeingRed
Your President #Trump holding back tears [crying emoji] as mother talks about her daughter who was killed by an illegal immigrant [red heart emoji]",5.0,3
"I never thought the day would come where Trudeau would appear more racist than Trump.   And before my mentions light up, show me pics of Trump in blackface and I will gladly delete this tweet.   #cdnpoli #elxn43",4.0,3
"Putin and Trump want to take over the Arctic to drill for oil. Why now? The ice is melting faster due to climate change. This is why fascists love climate change and will lie about it to the end of their lives. Expect Trump to go after every country that has Arctic land.
5 ridiculous questions to a leader that is campaigning for a majority government. Why would you need to hear his views on a minority government? Bravo to  for staying on message  #ChooseForward #elxn43 #cdnpoli
The administration has lived in the FoxNews bubble for so long they’ve forgotten that just saying something doesn’t make it true…
Man Who was Deported by President Donald Trump to Mexico thanks him for deporting him & says he will be back in 1 week.
Hahaha move forward together. Youre only in it for yourself #elxn43 #cdnpoli #onpoli #abpoli #TrudeauMustGo #CPCMajority",1.0,3
"people have been threatened about their vote. They’ve been intimidated by their vote. That folks have been having donors call and say that we’re going to pull funding because of their vote. Folks in this party, there will be no tolerance for that type of behavior.",3.0,3
"Should George Soros, his money, and all his organizations be banned from American politics?",4.0,3
"BREAKING: AOC blames crash on Trump / Elon  “I represent LGA Airport as well as workers for JFK. Trump gutted the Aviation Safety committee last week. Air traffic controllers, already understaffed, got Trump’s “buyout” this wk with a 1 wk ultimatum to decide. It’s not DEI - it’s him. And Elon too.”",1.0,3
Ben Shapiro is a bad faith actor who uses every white supremacist terror attack to desperately try and convince his followers that the terrorists don’t agree with his politics,1.0,3
"This woman PERFECTLY explains how every Donald Trump voter is feeling right now about ICE raids, mass deportations and breaking families up After what Democrats just put the American People through the past 4 years, we are DONE",1.0,3
why is doug ford texting me,3.0,3
"Wake up Canada !
We are already taxed to death and the Liberal Government will go ahead with the next Carbon tax increase no matter what new label they place on it !
This is a Govt that has an ideology of redistribution of wealth to fund their socialist entitlements & immigration",5.0,3
"That is a huge mistake!  #NotAsAdvertised #TrudeauBlackface #TrudeauCorruption #TrudeauTheHypocrite #TrudeauWorstPM  are liars! #cdnpoli #elxn43
Justin Trudeau at risk of losing seat to NDP candidate in Papineau #polqc #polcan #elxn43 #TrudeauMustGo #CanadaElection2019
Blackface Trudeau's secret flight to the U.S. is paying off nicely and not a dogdamn member of the fraudulent Canadians media hounded him about it.  We have been defrauded of a watchdog media and independent public service. Canada is compromized.  #elxn43",5.0,3
"RFK Jr. has repeatedly stated he is NOT anti-vaccine.

He and his children are vaccinated.

He simply advocates for proper safety testing of all vaccines.

If any senators or influencers claim otherwise, they are misinformed or lying.

Americans want this man confirmed!",4.0,3
"Pierre Poilievre: Common sense, traditional values, & Canada FIRST! [bicep emoji][canadian flag emoji]  A common sense approach for a brighter future.  Let's GO! [rocket emoji] #PierreForPM #CPC #Canada #cdnpoli #Poilievre #CanadasDragRace",5.0,3
No one is forcing you to be gay. Just let people live their lives!,1.0,3
"And just like that, we’re housing Americans and deporting the illegals",5.0,3
I don’t want to live in a land governed by Pierre Poilievre and Doug Ford. Please.,1.0,3
"I agree Rick. Cons are destroying education, human rights, green programs, health care and social services. These issues affect the young as well. Its their future, let them have a say. #elxn43 #cdnpoli",1.0,3
"This right here, is what separates Men from boys. This is a true leader. A real President. Perhaps the greatest in a century or more. The first one I can remember that actually puts people over politics, law over emotion, truth over lies.",3.0,3
"And a constitution to protect our rights, which we don’t have here in Canada.",3.0,3
The folks standing behind #AndrewScheer know its over. Peter MacKay is licking his chops. (His own chops - not Andy's! English language is a pain sometimes.) #elxn43,4.0,3
"Klaus Schwab says the world will no longer be run by superpowers like America… it will be run by the World Economic Forum stakeholders, such as BlackRock and Bill Gates.",4.0,3
"If reelected, Ford will ensure kids continue to learn this basic idea: white kids have privilege!

Their white skin colour makes them inherently evil unless they use their privileged skin colour to advance communism. 

Vote for Doug Ford!",2.0,3
"Ameen! why Trudeau gets away with supporting this racist shit in Quebec? Even Bernier didn't propose a Bill21 style hijab ban. Trudeau gives Quebec anything they ask. If Quebec asks for concentration camps - Trudeau will ensure that SNC-Lavalin gets the contract. #elxn43 #cdnpoli
I give Doug Ford full support for his pro Canada stance!",4.0,3
"#51State 
#51stState",3.0,3
"If you know any men who haven’t voted, get them to the polls.",3.0,3
"BREAKING: JD Vance proposes an amendment to make Election Day a national holiday, requiring in-person voting with paper ballots and ID for registered U.S. citizens.",4.0,3
"I find myself rooting for Canada.
America needs economic independence. Tariffs help us get there!",5.0,3
"All that being true, Trudeau is still more consistent with his worldview than Scheer is to his. Scheers commitment to ensure we dont re-open this debate is being pro-life? #Delusional #elxn43",2.0,3
"I’ve taken some time to process this AI-driven cancer vaccine announcement, and here’s the truth—they want you to believe your immune system is weak and incapable without their interventions. That’s a lie. Cancer cells form daily, but your body was intelligently designed to fight back—without AI and without toxic treatments. This isn’t about improving health; it’s about pushing control and dependency. Don’t be fooled. Trust your immune system, not their technology.",5.0,3
"Harpers IDU Members page, CPC and PPC are listed with US, Russia and other authoritarian countries. In real, Trump and Putin desire a Con win. They are definitely wanting to take Canada.  #ChooseForwardWithTrudeau #ScheerLies #elxn43",1.0,3
"This is Claire. She is 45, never had a real job in her whole life but somehow she is the Federal Housing Minister. 
No wonder we have a housing crisis.",2.0,3
Pocahontas is not mentally stable.   RFK embarrassed her badly.  #RFK #RFKJrHearing,3.0,3
"I just commented on this; With just a merger 200,000 at 0.3% that is 6000 potential violent criminals coming into Canada from the US, based purely on #TrumpIdiocy, so much for as",3.0,3
safe 3rd party agreement,3.0,3
. The 2nd coming of #TrudeauMania is just as psychotic as the 1st #elxn43,5.0,3
"No country ever got rich by relying on imports. Tariffs support local industries and long-term growth!
The left preaches ‘tolerance’ but calls you a bigot if you believe in traditional values.
Trump hates the neighbors. He works for Putin. Has for quite some time now.
You can’t be pro choice and anti gun. That’s all for now.",5.0,3
"is a chickenshit. Just repeating and repeating, like the ineffectual Harper-IDU-puppet that he is. #cdnpoli  #cdnmedia  #elxn43  #NeverScheer   #YankeeDoodleAndy   Is. #UnfitForOffice  #ChooseForwardWithTrudeau  #ChooseThePlanet #VoteLiberalStopTheCons",3.0,3
"Why are LGBTQ people so unaccepting of others?
I came into this country under a liberal government because of their policies and never wavered since then #ChooseForward #elxn43.",4.0,3
"We regulate cars, food, and medicine for safety. Why are guns treated differently?",4.0,3
"We can’t have a welfare state and open borders at the same time. If you want social programs, you need immigration control!",5.0,3
Justin Trudeau adresses a standing room only crowd of Liberal supporters at the Milton Banquet and Conference Centre. #cdnpoli #elxn43 #ChooseForward #4MoreYears #Trudeau #JustinTrudeau,3.0,3
"Climate change is real, and we need urgent action. Renewable energy and green policies are the future!",1.0,3
"Two days before the election, Justin Trudeaus Liberals are back in front of the Conservatives in CBCs Canada Poll Tracker for the first time since Oct. 10, in what proves to be one of the closest in history #cdnpoli #elxn43",1.0,3
"If walls don’t work, why do politicians and celebrities live behind gated communities? The border wall is necessary for national security!",5.0,3
Question: I’m trying to figure out how you came to the conclusion that DEI had something to do with this crash? Trump: Because I have common sense and unfortunately a lot of people don’t. F*ck this guy,2.0,3
After 8 years of the Liberals,3.0,3
transformational,3.0,3
housing policy - the housing crisis has never been worse. Average rent in Canada is over $2000. We have the lowest number of homes per-capita in the G7. Liberals think everything is just fine,4.0,3
"Jimmy Carter dedicated his life to serving this country. Our thoughts and prayers go out to his loved ones. May he Rest in Peace.
Elon Musk is the biggest Trojan horse from history. Spreading memes and manipulating world politics isn't exactly what I call freedom of speech",2.0,3
"This is where #Trudeau allegiances lie..on the  #globalstage....missing from photo is George Soros,  Frank Guistra and UNCHR, President.... If not reelected, he will not have the money to further commit Cdn taxpayer's $$$ for his global partner's projects. #cdnpoli #elxn43  s",4.0,3
US President Donald Trump has signed an executive order to halt the funding and promotion of gender transitions for LGBTQ youth,5.0,3
"Liberals gotta get the ballot box question on who's going to get the essentials right. On Housing, Ontario is falling behind the entire country. How can we trust Doug to get Tarrifs right, when he couldn't get done what he promised he would",2.0,3
"Pls dont use the term #woman. It is misogynistic as it contains man. #elxn43
Question is whether he will manage to uncover and undermine these bio-weapons being used by said Deep State in the limited time he has?",4.0,3
"Pro-life is about loving babies, in the womb and outside the womb, and their mothers and fathers

The movement has always been about saying NO to abortion and YES to life, to love, to community, and to tangible support.",5.0,3
"To me as long as the schedule is NOT MANDATORY, it is all I need. That's the real deal for those who want to protect their children. When RFK will be in favor or mandating vaccines with no exemptions then you can all throw sticks at him. #rfk #vaccination #freedom",3.0,3
Trudeau just said he's,3.0,3
PROUD,3.0,3
(!) of his activist candidate whose main goal is to block pipelines and shut down energy development.  If there was ANY question remaining whether Trudeau supports western Canada...there you have it.  #UltimateHypocrite #TrudeauMustGo #elxn43,4.0,3
"Isn't it interesting how a single gesture from Elon Musk at Trump's inauguration can ignite such a debate? It's a reminder of how intertwined politics and celebrity culture have become, especially when both figures wield significant influence. This has sparked conversations about the impact of such moments in shaping public perception. What do you think such gestures signify in today's political landscape?",2.0,3
"Yappers going into the 3rd quarter with 73%. Donators falling by 1% in the last hour it’s not looking too good out there guys. Hopefully the pro lifers can put their money where their mouth is and bring up the yes percentage by the next quarter. Stay tuned!
Why are we promoting pride flags in schools but banning the American flag?",4.0,3
"homosexuality is criminalized and punishable by death in many countries, even in some modernized countries you can still be killed, looked down at, or turned away from a job if you’re LGBT+. that is clear oppression.",2.0,3
Seeking asylum is LEGAL under international law. Stop acting like people fleeing violence are criminals!,2.0,3
"I hate Doug Ford, but I'm 100% pro dismantling LCBO and allowing other stores to sell alcohol. The fact that the LCBO strike is threatening to ruin small businesses right now just works to prove this monopoly was never a good idea. One store should not hold this much power.",4.0,3
Agreed.   #cdnpoli  #elxn43  #TrudeauBlackface  #TrudeauMustGo,3.0,3
"Big government is the problem, not the solution. We need fewer regulations, lower taxes, and more freedom!",2.0,3
"Trump becoming president was only the beginning.

Look at what Elon Musk is trying to do.

He’s trying to take over the entire government.",1.0,4
ESTABLISHMENT DEFINITION: The existing POWER STRUCTURE in society; the DOMINANT GROUPS in society and their customs  Do you get it now who is rigging the election?  -The 1% -Pollsters  -The Partisan MSM -Defamation Agencies like Daisy -Corporations -Union Cartels #cndpoli #elxn43,5.0,4
No foreign policy debate because  refused to attend. #cdnpoli #elxn43 #TrudeauMustGo,4.0,4
"We need to know if this was an act of terror, suicide, or an accident. Since Elon musk puts forth his racist theory about minority pilots, we also need to know the race and ethnicity of the pilots. Americans, race was never an issue until Trump & Musk infected our politics.",1.0,4
Barack Obama lives RENT FREE in Donald Trump head! It’s not normal for a man to be THIS obsessed with another man! This is insane  #TrumpisaNationalDisgrace,1.0,4
"Yes, logistics kings. JUST-IN-TIME war crimes. But let's be serious, there is a lot at stake here, caviar to be purchased.  I can't believe we've given them a pass on climate so they can do this.  #elxn43 #HongKongBasicLaw #TrudeauMustGo",2.0,4
#cdnpoli #elxn43  #NotAsAdvertised  are failures!   can not be trusted!,5.0,4
When did we all get so interested in politics???,3.0,4
This is a profound moment during the #KennedyConfirmation where @SenatorHassan makes a powerful statement on #RFK’s history of anti vaccine conspiracies. This is a moment that should be archived for history #Trump #HHS,2.0,4
"In 2018 Trudeau committed 300 million for global Equiality Fund, supported by Belinda Gates. This  is one of  the many new funds established by Trudeau with commitments in the millions. His focus is at the global level.      #cdnpoli #elxn43",3.0,4
Jesus Christ. Donald Trump says he wants to be able to deport US citizens. He should start with himself.,1.0,4
Your terms are acceptable President Trump,3.0,4
we are being gaslit by other prolifers saying prolife isn’t against contraception,5.0,4
"In the 2015 federal election, the top ten 3rd party spenders were unions.   Together, the CDN Media Guild &amp; Unifor (many journalists) spent $537,000 to defeat Harper.  And that was just the money spent only on ""advertising"" after the writ was dropped.  #elxn43  #cdnpoli",4.0,4
"For nearly 50 years in Canada, being gay made you a threat and could get you fired from the federal public service, military and RCMP. And then, people pushed back. Visit Love in a Dangerous Time: Canada's LGBT Purge, opening January 31.",2.0,4
I was thrilled to join the March for Life this year!,5.0,4
Globalists hate tariffs because they want cheap foreign labor instead of paying Americans a fair wage!,5.0,4
"If the Report won’t name them, the law better show us who the traitors are.",3.0,4
Why we need a Conservative majority!!  #elxn43,5.0,4
#RFK Jr. pledges to reject Big #Pharma money in heated confirmation hearing,3.0,4
Pierre Pollievre will increase taxes on the middle and lower classes. He will never make the rich pay their fair share and make your lives worse.,1.0,4
"Thanks to DEI, more than 3,000 top-performing, motivated applicants who applied as air traffic controllers to the FAA lost out because they weren’t the right race.",5.0,4
"AOC is running an ad against Elon, Zuckerberg, Bezos.  “Fight the Oligarchy”. Love her !",2.0,4
Polls indicate that Trudeau will remain at 24 Sussex heading a minority government after Mondays election  #CDNPoli #Elxn43 #Fed2019 #Election2019 #lection2019,3.0,4
"""I just want vaccines to be studied"" says RFK Jr Yes Bobby..it's an absolute mystery as to whether they work",1.0,4
"Dear Americans, this is what we are up against here in South Africa: “Donald Trump, your forebears slaughtered all the native tribes.” Just like the Boers from South Africa, the land is not really yours. That’s why they just amended the constitution, to try and take our land without compensation. Fact: Just like Americans have the right to own land and be called Americans, so do the white Boers from South Africa. We have bee here since 1652",2.0,4
"67 Americans were killed last night in the deadliest aviation disaster in the U.S. since 9/11, yet the Vice President of the U.S. is busy trolling and name-calling a former British Conservative MP. Priorities. What a nasty POS",1.0,4
"For all the talk about ‘illegal immigration,’ more people are overstaying visas than crossing the border. But sure, keep obsessing over the wall!",2.0,4
I hope Trump gets buried in lawsuits for all of his ridiculous executive actions. Going after trans people & immigrants to kick start fascism needs to be stopped.,1.0,4
"Asked about what he would be willing to compromise in order to form minority government, Conservative Leader Andrew Scheer says over next few days he is asking for strong mandate, while Justin Trudeau is contemplating what he might have to do to earn NDP support #cdnpoli #elxn43",3.0,4
"If the opposition parties continue to focus on Doug Ford, they will lose this election. The ONLY path to success for Ontario Liberals or NDP is to speak directly to voters and tell them *specifically* how a new government will make their lives easier.",3.0,4
"PLEASE RETWEET:  This one's for ALL of you #politicians out there... ;)   ""Hey Mr. Politician Man whatcha done for me lately woah-oh...""  #protestsong #cdnpoli #elxn43",3.0,4
"Yes, that's a fact, #JagmeetSingh has been contradicting himself since day one! He reminds me of #TomMulcair sounding like a closet Conservative! Desperation jumps out like a clown! #cdnpoli #elxn43 #ChooseForward with #TeamTrudeau",2.0,4
"It is such a shame that some leaders have chosen to get tangled in petty politics. 

We should be racing against the clock to deliver services to wananchi. Use resources to empower, not to incite!",2.0,4
"I’ve been saying this since last year. Housing supply was never the real issue, speculative demand fuelled by money printing and ultra low interest rates was the issue. Why did it take them so long to report this?",4.0,4
"If Donald Trump is such an aviation expert, then why did his Trump Shuttle airline fail? Riddle me that, MAGA.",1.0,4
"Ford scrapped rent control for new buildings, making Ontario’s housing crisis worse. Landlords can hike rents unchecked, pricing people out. Another promise broken, another win for developers. #DougFordIsCorrupt",1.0,4
"Andrew Eaves, one of the Army pilots in the Black Hawk helicopter that crashed yesterday with the American Airlines plane, clearly does not look like a DEI hire. His family deserves better than MAGA claiming it, and his wife is asking for the ""negative comments"" to stop.",2.0,4
"So, does the $600000000 media bailout  is promising you fall under rule #2 Robyn? #cdnpoli  #elxn43 #elxn #elxn2019",4.0,4
BREAKING: Democratic Rep. Jasmine Crockett gets fact checked by Community Notes for lying about President Trump freezing the hiring of Air Traffic Controllers.,4.0,4
"Want affordable housing? Cut the red tape, lower taxes, and let the free market work!",5.0,4
"We lock up Americans for breaking the law, but if an illegal immigrant does it, they get a free pass? Where’s the justice in that?",5.0,4
"Sorry MAGAs, Donald Trump taught me how to politicize events. I will treat him with the same respect.",2.0,4
"As   first predicted, Bernier's vanity and wounds with his party was exploited as an asset by Trudeau's team.  #cdnpoli #elxn43",3.0,4
"#Cdnpoli #elxn43    Wasn't he working for the Greens for awhile? Then he's clandestinely working for the Conservatives, but they are ashamed of it. Well, it's all conjecture for now. We do know the he's been a thorn in Trudeau's side for the duration.",3.0,4
"How ironic is it that after the election, “tariff” was literally one of the most Googled words. ",3.0,4
"We ran 80,000 election simulations and women are pissed off and well-organized in every one of them",3.0,4
"We are out here. 
Stop the Colorado Assault Weapons ban.",5.0,4
".@TomiLahren
 spent the last year attacking President Trump and advocating for 
@RonDeSantis. She is one of the pundits who contributed to the waste of $300 million of GOP donor money that otherwise could have been spent on helping President Trump. Notice all of the flip floppers coming out of the wood work. t’s just so disingenuous. If you weren’t with Trump the whole way, just cast your vote for him and go away.  We don’t need any hanger ons who abandoned him when times got tough. It’s just unacceptable behavior.",5.0,4
"Instead of calling an election, Justin Trudeau suspended Parliament for 3 months to avoid accountability.
",4.0,4
He broke every single one of them! #RFK #Zelena,3.0,4
You are watching a fascist revolution in real time.,1.0,4
"Your reporter covering Trudeau throws her hands up in exasperation that he wont answer Qs &amp; then play uninterrupted clips from his stump speech (including partisan applause). Is this what passes for balance?  I predicted this earlier, didnt I? #hw #cdnpoli #elxn43",4.0,4
Christianity is the only true religion.,5.0,4
"the rights of women, lgbtq+, poc etc are at stake and youre out here begging for vip? get a job bro this is so weird",1.0,4
"Hi my name is Lindy, I was a very healthy 28 year old. No prior illness, won triathlons, won sk8 competitions, active in the military, then the mandated vaccine ruined my life. Now every day since September 21st 2021 I've been in excruciating pain. Please share my story, please",5.0,4
The best argument they can come up with is stomping their foot and insisting.  Pro choice arguments top out at toddler temper tantrums.,5.0,4
"Hey   is this how YOU get ahead? Canadians dont want to get ahead by lying and cheating, or be made pawns in your political games and manufactured scandals. How can you still ask Canadians to vote for you? Youre Trudeau 2.0! #corruption #PPC #elxn43 #cdnpoli",5.0,4
"Donald Trump is the BEST President ever in US history!! Drop a ""MAGA"" [American flag emoji] [red heart emoji] if you agree!!",5.0,4
"Full inquiry needed in the  #Kinsella connection. Lots of American style dirty operations by the   RepubliCons.  The whole #SNCLavalin affair was a rabid, visious personal attack on #Trudeau who was back stabbed by  #JWR  #cdnpoli #elxn43",1.0,4
Tariffs are a strategic tool to strengthen our economy. We should be using them more!,5.0,4
Tariffs are how America became an industrial powerhouse in the first place!,5.0,4
"Labour and the Conservatives have colluded to take away your vote in May's Council Elections.
Sign the petition to save democracy.",1.0,4
Ready to ring the bell on the New York Stock Exchange. President Trump will lead a great American comeback!,5.0,4
We're supposed to believe this? LOL Coming from a party &amp; 'leader' who's main claim to fame is lying! #TrudeauMustGo #elxn43,4.0,4
Trudeau is indeed ready for more #ClimateAction  Choose wisely kids. Cons or Liberals will form government.  That's math.       #ScheerDisaster or Trudeau. #ChooseForward  #elxn2019  #elxn43  #cdnpoli,1.0,4
"BREAKING: Conor McGregor is meeting with 20 members of the Irish Parliament to confirm his candidacy ahead of Ireland’s Presidential Election later this year.
Conor will Make Ireland Great Again!",3.0,4
RFK Jr. Is a shameless liar just like the man who nominated him to lead the HHS,2.0,4
Bernie Sanders is one of the few politicians who has stood with working folks. He's not beholden to big donors.,2.0,4
"The more government gets involved in housing, the worse the problem gets!",4.0,4
"#RFK needs a skin care routine, BAD.",3.0,4
So much of contemporary Conservatism revolves around cultivating and validating a sense of victimhood in groups that aren't actually victims.,1.0,4
Conrad Black: Trudeau has failed. Voters should toss him out  #cdnpoli #elxn43,4.0,4
"If I just read the transcript I would have 100% thought this was Justin Trudeau. Any answer but ""No."" from Scheer is damming. Canadians aren't as stupid as these people think. If the CPC looks the LPC and acts like the LPC... what's the difference? #VotePPC #elxn43",4.0,4
So  and the  hired a firm to try and destroy  and the PPC to swing votes towards the CPC.  Scheer also blatantly lied about the other parties raising the GST.  And Trudeau is the untrustworthy one...  #elxn43  #cdnpoli,1.0,4
"It’s a manufactured housing crisis. By their govt claiming there’s a crisis, it gives the market the ability to exponentially raise the prices of a home, thus making it impossible for average Canadians to afford them. This is all by design.",4.0,4
"Two years from now, I want you to remember that I said this:

There will not be free or fair elections again in America. We elected a dictator, backed by the most corrupt political party in history, and we’re no longer a democracy.

Things won’t get better— only steadily worse.",1.0,4
"What’s funny about this is. Women are the only ones right now legally allowed to “escape” if a man doesn’t want a kid and doesn’t want to pay, he’s still forced to. I don’t say this to sound pro choice either",3.0,4
"They want to ban farming in the name of climate change. 

Not oil drilling.
Not war.
Not mega-factories. 

Farming!

Do you understand what’s happening?",5.0,4
Why should we let foreign companies undercut American businesses with artificially low prices?,4.0,4
"Trump won the election in a landslide. He should be able to have the cabinet he wants. Joe Biden got all of his picks, so Republicans need to get it together for Donald Trump.",5.0,4
"Children are still being detained at the border, and families are still being separated. This isn’t just a ‘policy issue’—it’s a moral crisis!",1.0,4
"I've already voted in the advance polls. Now, I'm sure all of you got better things to do, including voting, than dealing with the usual anti-Trudeau BS spewed by the CPC and PPC and their benevolent supporters.  #elxn43 #IStandWithTrudeau",4.0,4
"BREAKING—Trump just signed an executive order to battle anti-Semitism.

What about anti-Christianity, anti-Whiteness, anti-Conservatism, anti-Masculinity, anti-European, anti-Nationalism, anti-Tradition, and anti-Family?",5.0,4
The lgbtq is a terrorist organization,5.0,4
"God, this man is a ****ing idiot. I will never understand how anyone follows him. Well, look at them. We shouldn’t be surprised. It was diversity that caused the plane crash? STFU. Yes, let’s use tragedy to bash others. It happened on your watch, sweetheart. #planecrash #trump",1.0,4
"Well, I hope a lot of #Trudeau supporters who live in tradtional #NDP ridings in Canada, know that they need to vote strategically for the NDP in those ridings to prevent Andrew #Scheer from becoming the next Prime Minister. #elxn43 Check on that here:",2.0,4
"We’re told illegal immigrants are just ‘seeking asylum,’ yet 90% of asylum claims get rejected. They’re exploiting the system!",4.0,4
Another endorsement that the  can only dream of!   #Elxn43 #CDNPoli,3.0,4
"Trump bought again $10,000,000 Ethereum 22 minutes ago. It's time. Ethereum time [heart emoji]",3.0,4
Lib Crying That She Can't Live for Free Off the Government Anymore [laughing emoji],5.0,4
"""I recommend that children follow the CDC schedule. And I will support the CDC schedule when I get in there."" —RFK Jr. All ""vaccines"" are poisons with no upsides. The CDC schedule poisons, maims, and kills children [sad face emoji]",5.0,4
Wanting a baby to live (I’m pro choice…just sayin) isn’t contradicted by that baby not being everyone else’s problem.,2.0,4
